CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-11-11T07:11:43","18 SPCS","IRIDIUM 33","1997-051C","EARTH","TEME","UTC","SGP4","2008-11-10T22:41:58.752095","14.34220344","0.00021490","86.4004","159.6222","78.4597","281.6841","0","U","24946","999","58431","-0.00001768900000","-0.00000030","0.0000000000000","7155.800","100.402","779.202","776.127","PAYLOAD","LARGE","US","1997-09-14","TTMTR","","631265","68707703","0 IRIDIUM 33","1 24946U 97051C   08315.94581889 -.00000030 +00000-0 -17689-4 0  9996","2 24946 086.4004 159.6222 0002149 078.4597 281.6841 14.34220344584310"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-11-11T08:40:26","18 SPCS","IRIDIUM 33","1997-051C","EARTH","TEME","UTC","SGP4","2008-11-11T13:46:10.591679","14.34220748","0.00021420","86.4002","159.3600","78.7988","281.3445","0","U","24946","999","58440","0.00001579400000","0.00000064","0.0000000000000","7155.798","100.402","779.196","776.130","PAYLOAD","LARGE","US","1997-09-14","TTMTR","","631349","68712021","0 IRIDIUM 33","1 24946U 97051C   08316.57373370  .00000064  00000-0  15794-4 0  9990","2 24946 086.4002 159.3600 0002142 078.7988 281.3445 14.34220748584400"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-11-12T07:11:46","18 SPCS","COSMOS 2251","1993-036A","EARTH","TEME","UTC","SGP4","2008-11-11T17:50:15.906623","14.31130180","0.00173460","74.0356","182.9267","281.0662","78.8526","0","U","22675","999","80457","0.00000380420000","-0.00000016","0.0000000000000","7166.097","100.619","800.392","775.531","PAYLOAD","LARGE","CIS","1993-06-16","PKMTR","","631651","68721342","0 COSMOS 2251","1 22675U 93036A   08316.74323966 -.00000016 +00000-0 +38042-5 0  9991","2 22675 074.0356 182.9267 0017346 281.0662 078.8526 14.31130180804572"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-11-12T07:11:46","18 SPCS","IRIDIUM 33","1997-051C","EARTH","TEME","UTC","SGP4","2008-11-11T22:08:30.557760","14.34220389","0.00021290","86.4004","159.2145","78.7730","281.3706","0","U","24946","999","58445","-0.00001215800000","-0.00000014","0.0000000000000","7155.799","100.402","779.188","776.141","PAYLOAD","LARGE","US","1997-09-14","TTMTR","","631651","68721701","0 IRIDIUM 33","1 24946U 97051C   08316.92257590 -.00000014 +00000-0 -12158-4 0  9992","2 24946 086.4004 159.2145 0002129 078.7730 281.3706 14.34220389584451"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-11-12T06:56:24","18 SPCS","COSMOS 2251","1993-036A","EARTH","TEME","UTC","SGP4","2008-11-12T07:15:32.748768","14.31130250","0.00173920","74.0355","181.9083","280.1478","79.7710","0","U","22675","999","80465","0.00000726050000","-0.00000007","0.0000000000000","7166.096","100.619","800.425","775.498","PAYLOAD","LARGE","CIS","1993-06-16","PKMTR","","631634","68716836","0 COSMOS 2251","1 22675U 93036A   08317.30246237 -.00000007  00000-0  72605-5 0  9992","2 22675 074.0355 181.9083 0017392 280.1478 079.7710 14.31130250804654"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-11-12T08:55:57","18 SPCS","IRIDIUM 33","1997-051C","EARTH","TEME","UTC","SGP4","2008-11-12T13:12:42.420672","14.34220744","0.00021150","86.4002","158.9524","79.0030","281.1410","0","U","24946","999","58454","0.00001949100000","0.00000074","0.0000000000000","7155.798","100.402","779.177","776.150","PAYLOAD","LARGE","US","1997-09-14","TTMTR","","631799","68725991","0 IRIDIUM 33","1 24946U 97051C   08317.55049098  .00000074  00000-0  19491-4 0  9995","2 24946 086.4002 158.9524 0002115 079.0030 281.1410 14.34220744584543"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-11-13T14:44:54","18 SPCS","COSMOS 2251","1993-036A","EARTH","TEME","UTC","SGP4","2008-11-13T16:48:44.788896","14.31130459","0.00174070","74.0358","179.3627","277.4572","82.4602","0","U","22675","999","80485","0.00001158200000","0.00000004","0.0000000000000","7166.096","100.619","800.435","775.487","PAYLOAD","LARGE","CIS","1993-06-16","PKMTR","","632384","68733558","0 COSMOS 2251","1 22675U 93036A   08318.70051839  .00000004  00000-0  11582-4 0  9991","2 22675 074.0358 179.3627 0017407 277.4572 082.4602 14.31130459804857"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-11-13T12:08:36","18 SPCS","IRIDIUM 33","1997-051C","EARTH","TEME","UTC","SGP4","2008-11-13T17:40:38.202528","14.34220364","0.00020630","86.4000","158.4570","78.2854","281.8567","0","U","24946","999","58471","-0.00000928470000","-0.00000006","0.0000000000000","7155.800","100.402","779.141","776.188","PAYLOAD","LARGE","US","1997-09-14","TTMTR","","632336","68733015","0 IRIDIUM 33","1 24946U 97051C   08318.73655327 -.00000006  00000-0 -92847-5 0  9998","2 24946 086.4000 158.4570 0002063 078.2854 281.8567 14.34220364584711"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-11-14T08:33:26","18 SPCS","IRIDIUM 33","1997-051C","EARTH","TEME","UTC","SGP4","2008-11-14T13:46:14.037312","14.34220403","0.00020770","86.3998","158.1073","79.4437","280.6981","0","U","24946","999","58483","-0.00000383120000","0.00000009","0.0000000000000","7155.799","100.402","779.151","776.178","PAYLOAD","LARGE","US","1997-09-14","TTMTR","","632703","68739891","0 IRIDIUM 33","1 24946U 97051C   08319.57377358  .00000009  00000-0 -38312-5 0  9995","2 24946 086.3998 158.1073 0002077 079.4437 280.6981 14.34220403584830"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-11-14T14:47:47","18 SPCS","COSMOS 2251","1993-036A","EARTH","TEME","UTC","SGP4","2008-11-14T19:39:18.398016","14.31130587","0.00174250","74.0355","177.3257","275.2166","84.6996","0","U","22675","999","80501","0.00001203700000","0.00000006","0.0000000000000","7166.095","100.619","800.447","775.473","PAYLOAD","LARGE","CIS","1993-06-16","PKMTR","","632796","68740537","0 COSMOS 2251","1 22675U 93036A   08319.81896294  .00000006  00000-0  12037-4 0  9994","2 22675 074.0355 177.3257 0017425 275.2166 084.6996 14.31130587805017"
