CDM_ID,CREATED,EMERGENCY_REPORTABLE,TCA,MIN_RNG,PC,SAT_1_ID,SAT_1_NAME,SAT1_OBJECT_TYPE,SAT1_RCS,SAT_1_EXCL_VOL,SAT_2_ID,SAT_2_NAME,SAT2_OBJECT_TYPE,SAT2_RCS,SAT_2_EXCL_VOL
"60873656","2020-11-29 17:29:02.000000","Y","2020-12-01T03:44:27.416000","2904","","45243","SL-12 DEB","DEBRIS","SMALL","0.00","40148","ARIANE 5 R/B","ROCKET BODY","LARGE","0.00"
"60874813","2020-11-29 16:35:24.000000","Y","2020-11-30T06:40:34.657000","68","0.0001691011","47004","FENGYUN 1C DEB","DEBRIS","","1.00","33944","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"60920283","2020-11-29 23:06:04.000000","Y","2020-12-02T22:09:19.277000","321","0.0003632027","10594","SS 3","PAYLOAD","LARGE","5.00","21827","SL-14 DEB","DEBRIS","SMALL","1.00"
"60920594","2020-11-29 23:06:01.000000","Y","2020-11-30T19:40:40.326000","26","0.0009076496","15773","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","3.00","42315","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","1.00"
"60920833","2020-11-29 23:06:08.000000","Y","2020-12-01T11:39:49.684000","914","0.001071409","20465","COSMOS 2058","PAYLOAD","LARGE","5.00","31855","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"60921007","2020-11-29 23:06:03.000000","Y","2020-11-30T22:26:35.272000","186","0.0001971735","22182","COSMOS 2211","PAYLOAD","LARGE","5.00","26029","SL-14 DEB","DEBRIS","SMALL","1.00"
"60922120","2020-11-29 23:06:08.000000","Y","2020-12-02T22:11:55.000000","914","0.000470696","28470","JB-3 C","PAYLOAD","LARGE","5.00","1961","TITAN 3C TRANSTAGE DEB","DEBRIS","SMALL","1.00"
"60922445","2020-11-29 23:06:01.000000","Y","2020-11-30T06:00:52.814000","45","0.0007775893","31365","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","32006","SL-16 DEB","DEBRIS","SMALL","1.00"
"60922456","2020-11-29 23:06:01.000000","Y","2020-12-01T18:22:29.606000","37","0.0001022983","31831","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","36292","CZ-2D DEB","DEBRIS","SMALL","1.00"
"60922467","2020-11-29 23:06:01.000000","Y","2020-11-30T07:52:05.488000","38","0.002042265","31916","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","38243","IRIDIUM 33 DEB","DEBRIS","SMALL","1.00"
"60922468","2020-11-29 23:06:01.000000","Y","2020-11-30T06:00:52.814000","45","0.0007775893","32006","SL-16 DEB","DEBRIS","SMALL","1.00","31365","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"60922782","2020-11-29 23:06:01.000000","Y","2020-11-30T06:40:34.656000","72","0.0001658877","33944","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","47004","FENGYUN 1C DEB","DEBRIS","","1.00"
"60923035","2020-11-29 23:06:01.000000","Y","2020-12-01T18:22:29.606000","37","0.0001022983","36292","CZ-2D DEB","DEBRIS","SMALL","1.00","31831","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"60923325","2020-11-29 23:06:01.000000","Y","2020-11-30T07:52:05.488000","38","0.002042265","38243","IRIDIUM 33 DEB","DEBRIS","SMALL","1.00","31916","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"60924543","2020-11-29 23:06:01.000000","Y","2020-11-30T19:40:40.326000","26","0.0009076496","42315","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","1.00","15773","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","3.00"
"60927815","2020-11-29 23:06:01.000000","Y","2020-11-30T06:40:34.656000","72","0.0001658877","47004","FENGYUN 1C DEB","DEBRIS","","1.00","33944","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"60980173","2020-11-30 10:39:10.000000","Y","2020-12-03T07:08:59.480000","92","0.0002052459","12283","DELTA 1 DEB","DEBRIS","SMALL","1.00","38537","METEOR 2-10 DEB","DEBRIS","SMALL","1.00"
"60980312","2020-11-30 10:21:23.000000","Y","2020-12-03T05:29:35.972000","3678","","13974","RADUGA 12","PAYLOAD","LARGE","0.00","20693","COSMOS 2085","PAYLOAD","MEDIUM","0.00"
"60980453","2020-11-30 10:39:09.000000","Y","2020-11-30T19:40:40.325000","29","0.001348449","15773","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","3.00","42315","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","1.00"
"60980569","2020-11-30 10:39:13.000000","Y","2020-11-30T17:26:29.784000","291","0.0002333682","18214","COSMOS 1869","PAYLOAD","LARGE","5.00","35610","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"60980700","2020-11-30 10:39:14.000000","Y","2020-12-01T11:39:49.736000","310","0.002508002","20465","COSMOS 2058","PAYLOAD","LARGE","5.00","31855","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"60980753","2020-11-30 10:21:23.000000","Y","2020-12-03T05:29:35.972000","3678","","20693","COSMOS 2085","PAYLOAD","MEDIUM","0.00","13974","RADUGA 12","PAYLOAD","LARGE","0.00"
"60981167","2020-11-30 10:39:10.000000","Y","2020-11-30T22:28:53.478000","112","0.0003384745","23431","COSMOS 2298","PAYLOAD","LARGE","5.00","36197","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"60982119","2020-11-30 10:39:19.000000","Y","2020-12-02T22:11:55.031000","865","0.0001267033","28470","JB-3 C","PAYLOAD","LARGE","5.00","1961","TITAN 3C TRANSTAGE DEB","DEBRIS","SMALL","1.00"
"60983052","2020-11-30 10:39:08.000000","Y","2020-12-01T18:22:29.609000","20","0.0001036692","31831","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","36292","CZ-2D DEB","DEBRIS","SMALL","1.00"
"60983590","2020-11-30 10:39:09.000000","Y","2020-12-02T12:33:28.787000","49","0.0006185014","35422","METEOR 1-23 DEB","DEBRIS","SMALL","1.00","46450","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"60983730","2020-11-30 10:39:10.000000","Y","2020-11-30T22:28:53.478000","112","0.0003384745","36197","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","23431","COSMOS 2298","PAYLOAD","LARGE","5.00"
"60983732","2020-11-30 10:39:08.000000","Y","2020-12-01T18:22:29.609000","20","0.0001036692","36292","CZ-2D DEB","DEBRIS","SMALL","1.00","31831","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"60984510","2020-11-30 10:39:10.000000","Y","2020-12-03T07:08:59.480000","92","0.0002052459","38537","METEOR 2-10 DEB","DEBRIS","SMALL","1.00","12283","DELTA 1 DEB","DEBRIS","SMALL","1.00"
"60985466","2020-11-30 10:39:10.000000","Y","2020-12-01T19:00:23.555000","101","0.01349969","40303","SL-24 R/B","ROCKET BODY","LARGE","3.00","13819","SL-3 R/B","ROCKET BODY","LARGE","3.00"
"60987712","2020-11-30 10:39:09.000000","Y","2020-11-30T19:40:40.325000","29","0.001348449","42315","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","1.00","15773","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","3.00"
"60997264","2020-11-30 10:21:20.000000","Y","2020-12-01T03:44:27.917000","3374","","45243","SL-12 DEB","DEBRIS","SMALL","0.00","40148","ARIANE 5 R/B","ROCKET BODY","LARGE","0.00"
"60998977","2020-11-30 10:39:09.000000","Y","2020-12-02T12:33:28.787000","49","0.0006185014","46450","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","35422","METEOR 1-23 DEB","DEBRIS","SMALL","1.00"
"61036512","2020-11-30 17:10:46.000000","Y","2020-12-03T07:08:59.328000","97","0.0001815893","12283","DELTA 1 DEB","DEBRIS","SMALL","1.00","38537","METEOR 2-10 DEB","DEBRIS","SMALL","1.00"
"61036610","2020-11-30 17:54:44.000000","Y","2020-12-01T21:36:54.979000","2112","","13904","SL-6 DEB","DEBRIS","MEDIUM","0.00","32037","BREEZE-M DEB","DEBRIS","SMALL","0.00"
"61036640","2020-11-30 17:54:02.000000","Y","2020-12-03T05:29:35.969000","4167","","13974","RADUGA 12","PAYLOAD","LARGE","0.00","20693","COSMOS 2085","PAYLOAD","MEDIUM","0.00"
"61036793","2020-11-30 17:11:04.000000","Y","2020-11-30T19:40:40.321000","35","0.0005944327","15773","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","3.00","42315","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","1.00"
"61036908","2020-11-30 17:10:34.000000","Y","2020-11-30T17:26:29.687000","564","0.0001298916","18214","COSMOS 1869","PAYLOAD","LARGE","5.00","35610","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"61037093","2020-11-30 17:53:53.000000","Y","2020-12-03T05:29:35.969000","4167","","20693","COSMOS 2085","PAYLOAD","MEDIUM","0.00","13974","RADUGA 12","PAYLOAD","LARGE","0.00"
"61037536","2020-11-30 17:10:37.000000","Y","2020-11-30T22:28:53.473000","107","0.0004526505","23431","COSMOS 2298","PAYLOAD","LARGE","5.00","36197","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61039507","2020-11-30 17:10:38.000000","Y","2020-12-01T18:22:29.580000","39","0.0001041833","31831","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","36292","CZ-2D DEB","DEBRIS","SMALL","1.00"
"61039571","2020-11-30 17:53:53.000000","Y","2020-12-01T21:36:54.979000","2112","","32037","BREEZE-M DEB","DEBRIS","SMALL","0.00","13904","SL-6 DEB","DEBRIS","MEDIUM","0.00"
"61040137","2020-11-30 17:12:30.000000","Y","2020-12-02T12:33:28.690000","37","0.0004459598","35422","METEOR 1-23 DEB","DEBRIS","SMALL","1.00","46450","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61040427","2020-11-30 17:10:05.000000","Y","2020-11-30T22:28:53.473000","107","0.0004526505","36197","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","23431","COSMOS 2298","PAYLOAD","LARGE","5.00"
"61040428","2020-11-30 17:10:18.000000","Y","2020-12-01T18:22:29.580000","39","0.0001041833","36292","CZ-2D DEB","DEBRIS","SMALL","1.00","31831","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61041359","2020-11-30 17:09:59.000000","Y","2020-12-03T07:08:59.328000","97","0.0001815893","38537","METEOR 2-10 DEB","DEBRIS","SMALL","1.00","12283","DELTA 1 DEB","DEBRIS","SMALL","1.00"
"61044753","2020-11-30 17:10:01.000000","Y","2020-11-30T19:40:40.321000","35","0.0005944327","42315","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","1.00","15773","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","3.00"
"61056152","2020-11-30 17:10:33.000000","Y","2020-12-02T12:33:28.690000","37","0.0004459598","46450","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","35422","METEOR 1-23 DEB","DEBRIS","SMALL","1.00"
"61093132","2020-12-01 00:24:50.000000","Y","2020-12-03T07:08:59.371000","96","0.0001846395","12283","DELTA 1 DEB","DEBRIS","SMALL","1.00","38537","METEOR 2-10 DEB","DEBRIS","SMALL","1.00"
"61093220","2020-12-01 01:06:43.000000","Y","2020-12-01T21:36:54.983000","2212","","13904","SL-6 DEB","DEBRIS","MEDIUM","0.00","32037","BREEZE-M DEB","DEBRIS","SMALL","0.00"
"61093245","2020-12-01 01:06:56.000000","Y","2020-12-03T05:29:36.055000","3724","","13974","RADUGA 12","PAYLOAD","LARGE","0.00","20693","COSMOS 2085","PAYLOAD","MEDIUM","0.00"
"61093664","2020-12-01 01:06:56.000000","Y","2020-12-03T05:29:36.055000","3724","","20693","COSMOS 2085","PAYLOAD","MEDIUM","0.00","13974","RADUGA 12","PAYLOAD","LARGE","0.00"
"61094861","2020-12-01 01:06:47.000000","Y","2020-12-03T18:43:20.368000","2732","","28112","COSMOS 2404 (GLONASS)","PAYLOAD","LARGE","0.00","41697","SL-12 DEB","DEBRIS","SMALL","0.00"
"61095113","2020-12-01 00:24:51.000000","Y","2020-12-04T00:18:22.195000","128","0.002403019","28894","SSETI-EXPRESS","PAYLOAD","MEDIUM","5.00","33825","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"61095392","2020-12-01 00:24:51.000000","Y","2020-12-02T12:25:33.925000","114","0.0001041285","31167","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","34986","IRIDIUM 33 DEB","DEBRIS","SMALL","1.00"
"61095441","2020-12-01 00:24:49.000000","Y","2020-12-01T18:22:29.584000","19","0.00010519","31831","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","36292","CZ-2D DEB","DEBRIS","SMALL","1.00"
"61095499","2020-12-01 01:06:44.000000","Y","2020-12-01T21:36:54.983000","2212","","32037","BREEZE-M DEB","DEBRIS","SMALL","0.00","13904","SL-6 DEB","DEBRIS","MEDIUM","0.00"
"61096009","2020-12-01 00:24:51.000000","Y","2020-12-02T12:25:33.925000","114","0.0001041285","34986","IRIDIUM 33 DEB","DEBRIS","SMALL","1.00","31167","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61096011","2020-12-01 00:24:49.000000","Y","2020-12-02T12:33:28.722000","37","0.0004413397","35422","METEOR 1-23 DEB","DEBRIS","SMALL","1.00","46450","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61096174","2020-12-01 00:24:49.000000","Y","2020-12-01T18:22:29.584000","19","0.00010519","36292","CZ-2D DEB","DEBRIS","SMALL","1.00","31831","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61096587","2020-12-01 00:24:50.000000","Y","2020-12-03T07:08:59.371000","96","0.0001846395","38537","METEOR 2-10 DEB","DEBRIS","SMALL","1.00","12283","DELTA 1 DEB","DEBRIS","SMALL","1.00"
"61098026","2020-12-01 01:06:47.000000","Y","2020-12-03T18:43:20.368000","2732","","41697","SL-12 DEB","DEBRIS","SMALL","0.00","28112","COSMOS 2404 (GLONASS)","PAYLOAD","LARGE","0.00"
"61102854","2020-12-01 00:24:49.000000","Y","2020-12-02T12:33:28.722000","37","0.0004413397","46450","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","35422","METEOR 1-23 DEB","DEBRIS","SMALL","1.00"
"61151353","2020-12-01 10:17:24.000000","Y","2020-12-04T03:50:28.612000","586","0.0004047828","2847","TIMATION 1","PAYLOAD","MEDIUM","5.00","42364","NOAA 16 DEB","DEBRIS","SMALL","1.00"
"61151361","2020-12-01 10:17:15.000000","Y","2020-12-02T17:22:41.878000","70","0.0002491676","3048","SL-8 R/B","ROCKET BODY","LARGE","3.00","47066","COSMOS 2251 DEB","DEBRIS","","1.00"
"61151440","2020-12-01 10:17:30.000000","Y","2020-12-03T03:22:28.353000","939","0.0002527766","4166","SOICAL (CYLINDER)","PAYLOAD","MEDIUM","5.00","44315","OBJECT F","TBA","MEDIUM","5.00"
"61151568","2020-12-01 10:17:18.000000","Y","2020-12-04T03:31:31.222000","151","0.0001460384","10991","COSMOS 1027","PAYLOAD","LARGE","5.00","32308","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61151595","2020-12-01 10:17:18.000000","Y","2020-12-03T07:08:59.371000","95","0.0001928348","12283","DELTA 1 DEB","DEBRIS","SMALL","1.00","38537","METEOR 2-10 DEB","DEBRIS","SMALL","1.00"
"61151704","2020-12-01 10:33:25.000000","Y","2020-12-03T05:29:36.044000","3582","","13974","RADUGA 12","PAYLOAD","LARGE","0.00","20693","COSMOS 2085","PAYLOAD","MEDIUM","0.00"
"61152154","2020-12-01 10:33:25.000000","Y","2020-12-03T05:29:36.044000","3582","","20693","COSMOS 2085","PAYLOAD","MEDIUM","0.00","13974","RADUGA 12","PAYLOAD","LARGE","0.00"
"61153243","2020-12-01 10:17:19.000000","Y","2020-12-04T00:58:00.205000","200","0.0003547455","27561","RUBIN 3/SL-8","PAYLOAD","LARGE","5.00","40266","CZ-2C DEB","DEBRIS","SMALL","1.00"
"61153398","2020-12-01 10:33:19.000000","Y","2020-12-03T18:43:20.367000","2732","","28112","COSMOS 2404 (GLONASS)","PAYLOAD","LARGE","0.00","41697","SL-12 DEB","DEBRIS","SMALL","0.00"
"61153657","2020-12-01 10:17:19.000000","Y","2020-12-04T00:18:22.210000","170","0.003839857","28894","SSETI-EXPRESS","PAYLOAD","MEDIUM","5.00","33825","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"61153981","2020-12-01 10:17:12.000000","Y","2020-12-03T01:19:05.335000","43","0.0001245949","31253","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","42536","THORAD AGENA D DEB","DEBRIS","SMALL","1.00"
"61154377","2020-12-01 10:17:11.000000","Y","2020-12-01T18:22:29.582000","22","0.0001054591","31831","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","36292","CZ-2D DEB","DEBRIS","SMALL","1.00"
"61154827","2020-12-01 10:17:15.000000","Y","2020-12-02T10:14:41.872000","69","0.0002658051","33901","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","37278","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"61154913","2020-12-01 10:17:12.000000","Y","2020-12-03T06:25:35.772000","45","0.0007926004","34642","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","81380","UNKNOWN","UNKNOWN","","3.00"
"61155044","2020-12-01 10:17:11.000000","Y","2020-12-02T16:23:49.018000","21","0.0008024176","35773","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","38841","NOAA 8 DEB","DEBRIS","SMALL","1.00"
"61155086","2020-12-01 10:17:11.000000","Y","2020-12-01T18:22:29.582000","22","0.0001054591","36292","CZ-2D DEB","DEBRIS","SMALL","1.00","31831","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61155587","2020-12-01 10:17:15.000000","Y","2020-12-02T10:14:41.872000","69","0.0002658051","37278","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","33901","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"61155812","2020-12-01 10:17:18.000000","Y","2020-12-03T07:08:59.371000","95","0.0001928348","38537","METEOR 2-10 DEB","DEBRIS","SMALL","1.00","12283","DELTA 1 DEB","DEBRIS","SMALL","1.00"
"61155963","2020-12-01 10:17:11.000000","Y","2020-12-02T16:23:49.018000","21","0.0008024176","38841","NOAA 8 DEB","DEBRIS","SMALL","1.00","35773","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"61157136","2020-12-01 10:33:19.000000","Y","2020-12-03T18:43:20.367000","2732","","41697","SL-12 DEB","DEBRIS","SMALL","0.00","28112","COSMOS 2404 (GLONASS)","PAYLOAD","LARGE","0.00"
"61158769","2020-12-01 10:17:12.000000","Y","2020-12-03T01:19:05.335000","43","0.0001245949","42536","THORAD AGENA D DEB","DEBRIS","SMALL","1.00","31253","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61170978","2020-12-01 10:17:15.000000","Y","2020-12-02T17:22:41.878000","70","0.0002491676","47066","COSMOS 2251 DEB","DEBRIS","","1.00","3048","SL-8 R/B","ROCKET BODY","LARGE","3.00"
"61205852","2020-12-01 16:44:12.000000","Y","2020-12-04T03:50:28.611000","603","0.0002539962","2847","TIMATION 1","PAYLOAD","MEDIUM","5.00","42364","NOAA 16 DEB","DEBRIS","SMALL","1.00"
"61205861","2020-12-01 16:46:04.000000","Y","2020-12-02T17:22:41.884000","83","0.0003434961","3048","SL-8 R/B","ROCKET BODY","LARGE","3.00","47066","COSMOS 2251 DEB","DEBRIS","","1.00"
"61205948","2020-12-01 16:44:47.000000","Y","2020-12-03T03:22:28.311000","286","0.000321453","4166","SOICAL (CYLINDER)","PAYLOAD","MEDIUM","5.00","44315","OBJECT F","TBA","MEDIUM","5.00"
"61206080","2020-12-01 16:43:36.000000","Y","2020-12-04T03:31:31.205000","135","0.0001167162","10991","COSMOS 1027","PAYLOAD","LARGE","5.00","32308","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61206110","2020-12-01 16:43:57.000000","Y","2020-12-03T07:08:59.368000","95","0.0001933077","12283","DELTA 1 DEB","DEBRIS","SMALL","1.00","38537","METEOR 2-10 DEB","DEBRIS","SMALL","1.00"
"61206225","2020-12-01 17:33:23.000000","Y","2020-12-03T05:29:36.059000","4021","","13974","RADUGA 12","PAYLOAD","LARGE","0.00","20693","COSMOS 2085","PAYLOAD","MEDIUM","0.00"
"61206720","2020-12-01 17:33:18.000000","Y","2020-12-03T05:29:36.059000","4021","","20693","COSMOS 2085","PAYLOAD","MEDIUM","0.00","13974","RADUGA 12","PAYLOAD","LARGE","0.00"
"61207908","2020-12-01 16:44:00.000000","Y","2020-12-04T00:58:00.205000","197","0.0002003653","27561","RUBIN 3/SL-8","PAYLOAD","LARGE","5.00","40266","CZ-2C DEB","DEBRIS","SMALL","1.00"
"61208082","2020-12-01 17:34:21.000000","Y","2020-12-03T18:43:20.367000","2732","","28112","COSMOS 2404 (GLONASS)","PAYLOAD","LARGE","0.00","41697","SL-12 DEB","DEBRIS","SMALL","0.00"
"61208377","2020-12-01 16:43:39.000000","Y","2020-12-04T00:18:22.207000","153","0.004643692","28894","SSETI-EXPRESS","PAYLOAD","MEDIUM","5.00","33825","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"61208761","2020-12-01 16:44:12.000000","Y","2020-12-03T01:19:05.335000","43","0.0001312354","31253","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","42536","THORAD AGENA D DEB","DEBRIS","SMALL","1.00"
"61209149","2020-12-01 16:43:50.000000","Y","2020-12-01T18:22:29.582000","22","0.000105509","31831","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","36292","CZ-2D DEB","DEBRIS","SMALL","1.00"
"61209637","2020-12-01 16:43:51.000000","Y","2020-12-02T10:14:41.872000","67","0.0002983821","33901","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","37278","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"61209731","2020-12-01 16:46:09.000000","Y","2020-12-03T06:25:35.769000","77","0.001046124","34642","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","81380","UNKNOWN","UNKNOWN","","3.00"
"61209874","2020-12-01 16:43:57.000000","Y","2020-12-02T16:23:49.019000","20","0.001216902","35773","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","38841","NOAA 8 DEB","DEBRIS","SMALL","1.00"
"61210078","2020-12-01 16:43:35.000000","Y","2020-12-01T18:22:29.582000","22","0.000105509","36292","CZ-2D DEB","DEBRIS","SMALL","1.00","31831","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61210575","2020-12-01 16:43:40.000000","Y","2020-12-02T10:14:41.872000","67","0.0002983821","37278","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","33901","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"61210909","2020-12-01 16:43:19.000000","Y","2020-12-03T07:08:59.368000","95","0.0001933077","38537","METEOR 2-10 DEB","DEBRIS","SMALL","1.00","12283","DELTA 1 DEB","DEBRIS","SMALL","1.00"
"61211080","2020-12-01 16:43:47.000000","Y","2020-12-02T16:23:49.019000","20","0.001216902","38841","NOAA 8 DEB","DEBRIS","SMALL","1.00","35773","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"61212556","2020-12-01 17:33:31.000000","Y","2020-12-03T18:43:20.367000","2732","","41697","SL-12 DEB","DEBRIS","SMALL","0.00","28112","COSMOS 2404 (GLONASS)","PAYLOAD","LARGE","0.00"
"61214440","2020-12-01 16:43:33.000000","Y","2020-12-03T01:19:05.335000","43","0.0001312354","42536","THORAD AGENA D DEB","DEBRIS","SMALL","1.00","31253","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61227818","2020-12-01 16:43:18.000000","Y","2020-12-02T17:22:41.884000","83","0.0003434961","47066","COSMOS 2251 DEB","DEBRIS","","1.00","3048","SL-8 R/B","ROCKET BODY","LARGE","3.00"
"61263052","2020-12-01 23:59:52.000000","Y","2020-12-02T17:22:41.867000","101","0.0004863783","3048","SL-8 R/B","ROCKET BODY","LARGE","3.00","47066","COSMOS 2251 DEB","DEBRIS","","1.00"
"61263061","2020-12-01 23:59:52.000000","Y","2020-12-03T03:22:28.272000","89","0.0003543012","4166","SOICAL (CYLINDER)","PAYLOAD","MEDIUM","5.00","44315","OBJECT F","TBA","MEDIUM","5.00"
"61263103","2020-12-01 23:59:53.000000","Y","2020-12-04T03:31:31.202000","132","0.0001249687","10991","COSMOS 1027","PAYLOAD","LARGE","5.00","32308","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61263115","2020-12-01 23:59:52.000000","Y","2020-12-03T07:08:59.352000","95","0.0001937133","12283","DELTA 1 DEB","DEBRIS","SMALL","1.00","38537","METEOR 2-10 DEB","DEBRIS","SMALL","1.00"
"61263328","2020-12-01 23:59:51.000000","Y","2020-12-04T19:52:28.537000","34","0.006894742","20827","SL-14 R/B","ROCKET BODY","LARGE","3.00","81478","UNKNOWN","UNKNOWN","","3.00"
"61263508","2020-12-01 23:59:53.000000","Y","2020-12-04T00:58:00.205000","179","0.0002816635","27561","RUBIN 3/SL-8","PAYLOAD","LARGE","5.00","40266","CZ-2C DEB","DEBRIS","SMALL","1.00"
"61263557","2020-12-01 23:59:53.000000","Y","2020-12-04T20:52:53.442000","246","0.0003114619","28220","TANSUO 1","PAYLOAD","LARGE","5.00","36693","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61263633","2020-12-01 23:59:53.000000","Y","2020-12-04T00:18:22.197000","135","0.005289889","28894","SSETI-EXPRESS","PAYLOAD","MEDIUM","5.00","33825","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
