CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-18T03:06:38","18 SPCS","COSMOS 1867","1987-060A","EARTH","TEME","UTC","SGP4","2020-12-17T21:28:50.395872","14.31117535","0.00161810","65.0103","247.3306","282.2535","77.6737","0","U","18187","999","74689","0.00000489410000","-0.00000087","0.0000000000000","7166.134","100.620","799.595","776.404","PAYLOAD","LARGE","CIS","1987-07-10","TTMTR","","2904758","167967955","0 COSMOS 1867","1 18187U 87060A   20352.89502773 -.00000087  00000-0  48941-5 0  9996","2 18187  65.0103 247.3306 0016181 282.2535  77.6737 14.31117535746893"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-18T03:06:38","18 SPCS","IRIDIUM 153","2017-083J","EARTH","TEME","UTC","SGP4","2020-12-17T16:55:04.120320","14.34216968","0.00029150","86.3981","49.3777","108.4324","251.7189","0","U","43078","999","15754","0.00002865700000","0.00000100","0.0000000000000","7155.806","100.403","779.757","775.585","PAYLOAD","LARGE","US","2017-12-23","AFWTR","","2904758","167980494","0 IRIDIUM 153","1 43078U 17083J   20352.70490880  .00000100  00000-0  28657-4 0  9992","2 43078  86.3981  49.3777 0002915 108.4324 251.7189 14.34216968157544"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-17T23:07:23","18 SPCS","IRIDIUM 153","2017-083J","EARTH","TEME","UTC","SGP4","2020-12-17T13:34:08.113152","14.34216955","0.00029150","86.3982","49.4361","108.5495","251.6017","0","U","43078","999","15752","0.00002966700000","0.00000103","0.0000000000000","7155.806","100.403","779.757","775.585","PAYLOAD","LARGE","US","2017-12-23","AFWTR","","2904594","167957271","0 IRIDIUM 153","1 43078U 17083J   20352.56537168  .00000103  00000-0  29667-4 0  9992","2 43078  86.3982  49.4361 0002915 108.5495 251.6017 14.34216955157528"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-17T14:16:09","18 SPCS","IRIDIUM 153","2017-083J","EARTH","TEME","UTC","SGP4","2020-12-17T10:13:12.104256","14.34216930","0.00029100","86.3982","49.4944","108.6306","251.5205","0","U","43078","999","15750","0.00002968500000","0.00000103","0.0000000000000","7155.806","100.403","779.754","775.589","PAYLOAD","LARGE","US","2017-12-23","AFWTR","","2904351","167932721","0 IRIDIUM 153","1 43078U 17083J   20352.42583454  .00000103  00000-0  29685-4 0  9996","2 43078  86.3982  49.4944 0002910 108.6306 251.5205 14.34216930157501"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-17T23:07:23","18 SPCS","COSMOS 1867","1987-060A","EARTH","TEME","UTC","SGP4","2020-12-17T09:44:26.751552","14.31117550","0.00161800","65.0103","248.6996","282.2561","77.6711","0","U","18187","999","74682","0.00000972450000","-0.00000074","0.0000000000000","7166.134","100.620","799.594","776.404","PAYLOAD","LARGE","CIS","1987-07-10","TTMTR","","2904594","167943405","0 COSMOS 1867","1 18187U 87060A   20352.40586518 -.00000074  00000-0  97245-5 0  9999","2 18187  65.0103 248.6996 0016180 282.2561  77.6711 14.31117550746822"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-17T05:51:21","18 SPCS","COSMOS 1867","1987-060A","EARTH","TEME","UTC","SGP4","2020-12-16T22:00:03.109824","14.31117547","0.00161610","65.0104","250.0687","282.2286","77.6988","0","U","18187","999","74675","0.00001304600000","-0.00000066","0.0000000000000","7166.134","100.620","799.580","776.418","PAYLOAD","LARGE","CIS","1987-07-10","TTMTR","","2904134","167910699","0 COSMOS 1867","1 18187U 87060A   20351.91670266 -.00000066  00000-0  13046-4 0  9995","2 18187  65.0104 250.0687 0016161 282.2286  77.6988 14.31117547746754"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-16T22:16:10","18 SPCS","COSMOS 1867","1987-060A","EARTH","TEME","UTC","SGP4","2020-12-16T20:19:25.446720","14.31117544","0.00161630","65.0104","250.2642","282.2230","77.7044","0","U","18187","999","74697","0.00001293500000","-0.00000066","0.0000000000000","7166.134","100.620","799.582","776.417","PAYLOAD","LARGE","CIS","1987-07-10","TTMTR","","2903961","167902970","0 COSMOS 1867","1 18187U 87060A   20351.84682230 -.00000066  00000-0  12935-4 0  9997","2 18187  65.0104 250.2642 0016163 282.2230  77.7044 14.31117544746973"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-17T05:51:21","18 SPCS","IRIDIUM 153","2017-083J","EARTH","TEME","UTC","SGP4","2020-12-16T17:28:32.070144","14.34216797","0.00028860","86.3983","49.7860","109.2815","250.8693","0","U","43078","999","15740","0.00002967700000","0.00000103","0.0000000000000","7155.807","100.403","779.737","775.607","PAYLOAD","LARGE","US","2017-12-23","AFWTR","","2904134","167924498","0 IRIDIUM 153","1 43078U 17083J   20351.72814896  .00000103  00000-0  29677-4 0  9996","2 43078  86.3983  49.7860 0002886 109.2815 250.8693 14.34216797157409"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-16T19:47:53","18 SPCS","IRIDIUM 153","2017-083J","EARTH","TEME","UTC","SGP4","2020-12-16T14:07:36.061248","14.34216792","0.00028840","86.3983","49.8443","109.4302","250.7206","0","U","43078","999","15738","0.00003090300000","0.00000106","0.0000000000000","7155.807","100.403","779.736","775.608","PAYLOAD","LARGE","US","2017-12-23","AFWTR","","2903946","167899917","0 IRIDIUM 153","1 43078U 17083J   20351.58861182  .00000106  00000-0  30903-4 0  9997","2 43078  86.3983  49.8443 0002884 109.4302 250.7206 14.34216792157389"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-16T06:16:09","18 SPCS","IRIDIUM 153","2017-083J","EARTH","TEME","UTC","SGP4","2020-12-16T04:04:48.032832","14.34216740","0.00028690","86.3983","50.0192","109.8147","250.3359","0","U","43078","999","15732","0.00003127500000","0.00000107","0.0000000000000","7155.807","100.403","779.725","775.619","PAYLOAD","LARGE","US","2017-12-23","AFWTR","","2903473","167870964","0 IRIDIUM 153","1 43078U 17083J   20351.17000038  .00000107  00000-0  31275-4 0  9991","2 43078  86.3983  50.0192 0002869 109.8147 250.3359 14.34216740157320"
